Date,Year,Open,High,Low,Close,Volume,Adj Close
22-11-2023,2023,242.0399933,244.0099945,231.3999939,234.2100067,117950600,234.2100067
24-11-2023,2023,233.75,238.75,232.3300018,235.4499969,65125200,235.4499969
27-11-2023,2023,236.8899994,238.3300018,232.1000061,236.0800018,112031800,236.0800018
28-11-2023,2023,236.6799927,247,234.0099945,246.7200012,148549900,246.7200012
29-11-2023,2023,249.2100067,252.75,242.7599945,244.1399994,135401300,244.1399994
30-11-2023,2023,245.1399994,245.2200012,236.9100037,240.0800018,132353200,240.0800018
01-12-2023,2023,233.1399994,240.1900024,231.8999939,238.8300018,121173500,238.8300018
04-12-2023,2023,235.75,239.3699951,233.2899933,235.5800018,104099800,235.5800018
05-12-2023,2023,233.8699951,246.6600037,233.6999969,238.7200012,137971100,238.7200012
06-12-2023,2023,242.9199982,246.5700073,239.1699982,239.3699951,126436200,239.3699951
07-12-2023,2023,241.5500031,244.0800018,236.9799957,242.6399994,107142300,242.6399994
08-12-2023,2023,240.2700043,245.2700043,239.2700043,243.8399963,102980100,243.8399963
11-12-2023,2023,242.7400055,243.4400024,237.4499969,239.7400055,97913900,239.7400055
12-12-2023,2023,238.5500031,238.9900055,233.8699951,237.0099945,95328300,237.0099945
13-12-2023,2023,234.1900024,240.3000031,228.1999969,239.2899933,146286300,239.2899933
14-12-2023,2023,241.2200012,253.8800049,240.7899933,251.0500031,160829200,251.0500031
15-12-2023,2023,251.2100067,254.1300049,248.3000031,253.5,135720800,253.5
18-12-2023,2023,253.7799988,258.7399902,251.3600006,252.0800018,116416500,252.0800018
19-12-2023,2023,253.4799957,258.3399963,253.0099945,257.2200012,106737400,257.2200012
20-12-2023,2023,256.4100037,259.8399963,247,247.1399994,125097000,247.1399994
21-12-2023,2023,251.8999939,254.8000031,248.5500031,254.5,109594200,254.5
22-12-2023,2023,256.7600098,258.2200012,251.3699951,252.5399933,93249800,252.5399933
26-12-2023,2023,254.4900055,257.9700012,252.9100037,256.6099854,86892400,256.6099854
27-12-2023,2023,258.3500061,263.3399963,257.519989,261.4400024,106494400,261.4400024
28-12-2023,2023,263.6600037,265.1300049,252.7100067,253.1799927,113619900,253.1799927
29-12-2023,2023,255.1000061,255.1900024,247.4299927,248.4799957,100615300,248.4799957
